Code_Article,Nom_Produit,Description_Produit,Categorie 1,Categorie 2,Categorie,Sous_Categorie,combined,similar_product_in_dataset2,Prix_Produit_dataset2,Description_Produit_dataset2,Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
660081467.0,Eau min\00E9rale DELICE Pet 1.5L,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320505 - EAUX MINERALES PLATES,11732050501 - MOINS D UN LITRE,1173205050156 - JUSQU A 50CL,nom_produit : eau min\00e9rale delice pet 1.5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320505 - eaux minerales plates,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale MELLITI 0.5L,https://www.carrefour.tn/default/eau-minerale-melliti-6194001800319.html,La bouteille de 0.5L,0 dt 400,MELLITI,nom_produit : eau minérale melliti 0.5l description_produit : la bouteille de 0.5l marque_produit : melliti categorie 1: eaux categorie 2 : minérales
660081477.0,Eau min\00E9rale DELICE Pet 0.5L,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320505 - EAUX MINERALES PLATES,11732050501 - MOINS D UN LITRE,1173205050156 - JUSQU A 50CL,nom_produit : eau min\00e9rale delice pet 0.5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320505 - eaux minerales plates,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale MELLITI 1.5L,https://www.carrefour.tn/default/eau-minerale-melliti-6194001800302.html,La bouteille de 1.5L,0 dt 690,MELLITI,nom_produit : eau minérale melliti 1.5l description_produit : la bouteille de 1.5l marque_produit : melliti categorie 1: eaux categorie 2 : minérales
660081487.0,Eau de source MIRA Pet 0.95L,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320501 - EAUX DE SOURCE PLATES,11732050103 - UN LITRE ET PLUS,1173205010336 - AUTRES,nom_produit : eau de source mira pet 0.95l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320501 - eaux de source plates,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale MARWA 1.5L,https://www.carrefour.tn/default/eau-minerale--marwa-6194001800722.html,La bouteille de 1.5L,0 dt 620,MARWA,nom_produit : eau minérale marwa 1.5l description_produit : la bouteille de 1.5l marque_produit : marwa categorie 1: eaux categorie 2 : minérales
660580017.0,Eau gazi GARCI Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320507 - EAUX MINERALES GAZEUSES,11732050703 - UN LITRE ET PLUS,1173205070358 - 100CL ET PLUS,nom_produit : eau gazi garci pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320507 - eaux minerales gazeuses,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale MARWA 0.5L,https://www.carrefour.tn/default/eau-minerale-marwa-6194001800739.html,La bouteille de 0.5L,0 dt 400,MARWA,nom_produit : eau minérale marwa 0.5l description_produit : la bouteille de 0.5l marque_produit : marwa categorie 1: eaux categorie 2 : minérales
660580106.0,Eau gazi JEKTISS Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320507 - EAUX MINERALES GAZEUSES,11732050703 - UN LITRE ET PLUS,1173205070358 - 100CL ET PLUS,nom_produit : eau gazi jektiss pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320507 - eaux minerales gazeuses,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,"Eau minérale MAIN 1,5L",https://www.carrefour.tn/default/eau-minerale-main-6191544700014.html,La bouteille de 1.5L,0 dt 580,MAIN,"nom_produit : eau minérale main 1,5l description_produit : la bouteille de 1.5l marque_produit : main categorie 1: eaux categorie 2 : minérales"
660580156.0,"Eau gazi JEKTISS Pet 0,5L",1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320507 - EAUX MINERALES GAZEUSES,11732050701 - MOINS D UN LITRE,1173205070156 - JUSQU A 50CL,"nom_produit : eau gazi jektiss pet 0,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320507 - eaux minerales gazeuses",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale JEKTISS 1L,https://www.carrefour.tn/default/eau-minerale-jektiss-6194005660414.html,La bouteille de 1L,0 dt 580,JEKTISS,nom_produit : eau minérale jektiss 1l description_produit : la bouteille de 1l marque_produit : jektiss categorie 1: eaux categorie 2 : minérales
660580217.0,Eau gazi Poire Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi poire delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio poire DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,"Eau minérale FOURAT 0,5L",https://www.carrefour.tn/default/eau-minerale-fourat-6191540700025.html,La bouteille de 0.5L,0 dt 410,FOURAT,"nom_produit : eau minérale fourat 0,5l description_produit : la bouteille de 0.5l marque_produit : fourat categorie 1: eaux categorie 2 : minérales"
660580227.0,Eau gazi Menthe Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi menthe delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio menthe DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale FOURAT 2L,https://www.carrefour.tn/default/eau-minerale-fourat-6191540700087.html,La bouteille de 2L,0 dt 910,FOURAT,nom_produit : eau minérale fourat 2l description_produit : la bouteille de 2l marque_produit : fourat categorie 1: eaux categorie 2 : minérales
660580237.0,Eau gazi Pomme Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi pomme delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio pomme DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale DIMA 2L,https://www.carrefour.tn/default/eau-minerale-dima-6191577600046.html,La bouteille de 2L,0 dt 760,DIMA,nom_produit : eau minérale dima 2l description_produit : la bouteille de 2l marque_produit : dima categorie 1: eaux categorie 2 : minérales
660580247.0,Eau gazi Peche Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi peche delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio menthe DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale DIMA 0.5L,https://www.carrefour.tn/default/eau-minerale---dima-6191577600022.html,La bouteille de 0.5L,0 dt 450,DIMA,nom_produit : eau minérale dima 0.5l description_produit : la bouteille de 0.5l marque_produit : dima categorie 1: eaux categorie 2 : minérales
660580427.0,Eau gazi ANANAS Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi ananas delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio ananas DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale DIMA 1.5L,https://www.carrefour.tn/default/eau-minerale-dima-6191577600015.html,La bouteille de 1.5L,0 dt 680,DIMA,nom_produit : eau minérale dima 1.5l description_produit : la bouteille de 1.5l marque_produit : dima categorie 1: eaux categorie 2 : minérales
660580467.0,Eau gazi fraise Delice DELIO 250ML,1173 - LIQUIDES NON ALCOOLISES,1173205 - EAUX,117320511 - EAUX GAZEUSES AROMATISEES,11732051199 - AUTRES,1173205119956 - JUSQU A 50CL,nom_produit : eau gazi fraise delice delio 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173205 - eaux categorie 2 : 117320511 - eaux gazeuses aromatisees,Eau gazéifiée Délio poire DÉLICE,0 dt 880,La bouteille de 25cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale CRISTALINE 1.5L,https://www.carrefour.tn/default/eau-minerale-cristaline-6194001800807.html,La bouteille de 1.5L,0 dt 650,CRISTALINE,nom_produit : eau minérale cristaline 1.5l description_produit : la bouteille de 1.5l marque_produit : cristaline categorie 1: eaux categorie 2 : minérales
662000010.0,"B.Gaz Cola COCA Pet 1,5L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320107 - COLAS,11732010701 - STANDARD,1173201070158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,"nom_produit : b.gaz cola coca pet 1,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320107 - colas",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,"Eau minérale BARGOU 1,5L",https://www.carrefour.tn/default/eau-minerale-bargou-6191443100038.html,La bouteille de 1.5L,0 dt 610,BARGOU,"nom_produit : eau minérale bargou 1,5l description_produit : la bouteille de 1.5l marque_produit : bargou categorie 1: eaux categorie 2 : minérales"
662000020.0,B.Gaz Cola  COCA Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320107 - COLAS,11732010701 - STANDARD,1173201070158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz cola  coca pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320107 - colas,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale AQUALINE 1.5L,https://www.carrefour.tn/default/eau-minerale-aqualine-6191556500022.html,La bouteille de 1.5L,0 dt 650,AQUALINE,nom_produit : eau minérale aqualine 1.5l description_produit : la bouteille de 1.5l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
662000067.0,B.GAZ COLA COCA PET 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320107 - COLAS,11732010701 - STANDARD,1173201070159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz cola coca pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320107 - colas,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale AQUALINE 0.5L,https://www.carrefour.tn/default/eau-minerale---aqualine-6191556500015.html,La bouteille de 0.5L,0 dt 420,AQUALINE,nom_produit : eau minérale aqualine 0.5l description_produit : la bouteille de 0.5l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
662000077.0,B.Gaz COCA COCA Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320107 - COLAS,11732010701 - STANDARD,1173201070162 - BOITE METAL,nom_produit : b.gaz coca coca bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320107 - colas,COCA COLA zéro,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale AQUALINE 2L,https://www.carrefour.tn/default/eau-minerale-aqualine-2l-2l-6191556500039.html,La bouteille de 2L,0 dt 840,AQUALINE,nom_produit : eau minérale aqualine 2l description_produit : la bouteille de 2l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
662000087.0,B.Gaz FANTA Orange Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090162 - BOITE METAL,nom_produit : b.gaz fanta orange bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,FANTA citron,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minérales,,,Eau minérale SAFIA 1.5L,https://www.carrefour.tn/default/eau-minerale--safia-6194001800111.html,La bouteille de 1.5L,0 dt 660,SAFIA,nom_produit : eau minérale safia 1.5l description_produit : la bouteille de 1.5l marque_produit : safia categorie 1: eaux categorie 2 : minérales
662000147.0,B.GAZ BOGA S SUCRE PET 50Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320105 - SODAS AUX EXTRAITS DE PLANTES,11732010501 - MENTHE,1173201050158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz boga s sucre pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320105 - sodas aux extraits de plantes,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazéifiées,,,Eau gazéifiée Délio fraise DÉLICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-fraise-delice-null-6191534803565.html,,0 dt 880,DÉLICE,nom_produit : eau gazéifiée délio fraise délice description_produit :  marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
662000157.0,B.Gaz BOGA Lim Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320103 - CLEAR LIMES,11732010301 - LIMES,1173201030162 - BOITE METAL,nom_produit : b.gaz boga lim bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320103 - clear limes,BOGA lim sans sucre,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazéifiées,,,Eau gazéifiée naturelle GARCI 1L,https://www.carrefour.tn/default/eau-gazeifiee-naturelle-garci-6194001800531.html,La bouteille de 1L,0 dt 630,GARCI,nom_produit : eau gazéifiée naturelle garci 1l description_produit : la bouteille de 1l marque_produit : garci categorie 1: eaux categorie 2 : gazéifiées
662000167.0,B.Gaz BOGA Cidre Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320105 - SODAS AUX EXTRAITS DE PLANTES,11732010599 - AUTRES,1173201059902 - X1,nom_produit : b.gaz boga cidre bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320105 - sodas aux extraits de plantes,BOGA cidre,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazéifiées,,,Eau gazéifiée Délio ananas DÉLICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-ananas-delice-6191534802896.html,La bouteille de 25cl,0 dt 880,DÉLICE,nom_produit : eau gazéifiée délio ananas délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
662000177.0,B.Gaz BOGA Lim Sans Sucre Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320103 - CLEAR LIMES,11732010301 - LIMES,1173201030159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz boga lim sans sucre bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320103 - clear limes,BOGA lim sans sucre,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazéifiées,,,Eau gazéifiée menthe Palmina,https://www.carrefour.tn/default/eau-gazeifiee-menthe-palmina-6191599900049.html,La bouteille de 0.5L,0 dt 850,PALMA,nom_produit : eau gazéifiée menthe palmina description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : gazéifiées
662000187.0,B.Gaz Apla Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010915 - POMME,1173201091562 - BOITE METAL,nom_produit : b.gaz apla bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,SCHWEPPES citron,1 dt 070,La canette de 24cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazéifiées,,,Eau gazéifiée citron et lime Palmina,https://www.carrefour.tn/default/eau-gazeifiee-citron-et-lime-palmina-6191599900056.html,La bouteille de 0.5L,0 dt 850,PALMA,nom_produit : eau gazéifiée citron et lime palmina description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : gazéifiées
